"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0.375389408099688,0.403891050583658,0.395330739299611,0.389105058365759,0.378399378399378,0.393774319066148,0.392523364485981,0.383359253499222,0.392523364485981,0.405763239875389,0.404669260700389,0.390357698289269,0.390661478599222,0.35303265940902,0.414330218068536,0.355140186915888,0.394080996884735,0.407003891050584,0.395638629283489,0.383657587548638
"2",0.384735202492212,0.412451361867704,0.400778210116732,0.404669260700389,0.386169386169386,0.405447470817121,0.394859813084112,0.411353032659409,0.415109034267913,0.415109034267913,0.408560311284047,0.405909797822706,0.407782101167315,0.380248833592535,0.423676012461059,0.376168224299065,0.394080996884735,0.417120622568093,0.422897196261682,0.389105058365759
"3",0.38785046728972,0.414785992217899,0.409338521400778,0.405447470817121,0.397047397047397,0.402334630350195,0.402647975077882,0.417573872472784,0.422897196261682,0.419781931464174,0.420233463035019,0.414463452566096,0.41556420233463,0.387247278382582,0.428348909657321,0.387071651090343,0.407320872274143,0.414785992217899,0.429906542056075,0.400778210116732
"4",0.388629283489097,0.417120622568093,0.409338521400778,0.408560311284047,0.397824397824398,0.403891050583658,0.404205607476636,0.423794712286159,0.425233644859813,0.419781931464174,0.424124513618677,0.415241057542768,0.418677042801556,0.391135303265941,0.428348909657321,0.386292834890966,0.407320872274143,0.414007782101167,0.430685358255452,0.397665369649805
"5",0.38785046728972,0.416342412451362,0.411673151750973,0.408560311284047,0.399378399378399,0.405447470817121,0.404205607476636,0.426905132192846,0.428348909657321,0.421339563862928,0.424902723735409,0.416796267496112,0.421011673151751,0.3950233281493,0.430685358255452,0.386292834890966,0.409657320872274,0.414007782101167,0.431464174454829,0.398443579766537
"6",0.38785046728972,0.416342412451362,0.409338521400778,0.41011673151751,0.4001554001554,0.403891050583658,0.404984423676012,0.425349922239502,0.428348909657321,0.420560747663551,0.424902723735409,0.416796267496112,0.422568093385214,0.3950233281493,0.430685358255452,0.388629283489097,0.407320872274143,0.414785992217899,0.431464174454829,0.401556420233463
"7",0.388629283489097,0.417120622568093,0.409338521400778,0.41011673151751,0.400932400932401,0.404669260700389,0.405763239875389,0.42846034214619,0.427570093457944,0.421339563862928,0.424902723735409,0.416796267496112,0.421789883268482,0.395800933125972,0.433021806853583,0.388629283489097,0.408878504672897,0.414007782101167,0.43380062305296,0.402334630350195
"8",0.38785046728972,0.417120622568093,0.41011673151751,0.410894941634241,0.400932400932401,0.405447470817121,0.404984423676012,0.429237947122862,0.428348909657321,0.423676012461059,0.424902723735409,0.418351477449456,0.423346303501946,0.395800933125972,0.430685358255452,0.389408099688474,0.409657320872274,0.416342412451362,0.432242990654206,0.401556420233463
"9",0.387071651090343,0.417120622568093,0.409338521400778,0.41011673151751,0.400932400932401,0.403891050583658,0.404205607476636,0.427682737169518,0.427570093457944,0.426791277258567,0.423346303501946,0.416796267496112,0.418677042801556,0.395800933125972,0.433021806853583,0.387071651090343,0.408878504672897,0.414785992217899,0.432242990654206,0.401556420233463
"10",0.388629283489097,0.417898832684825,0.413229571984436,0.412451361867704,0.4001554001554,0.403112840466926,0.404205607476636,0.426127527216174,0.426791277258567,0.423676012461059,0.423346303501946,0.417573872472784,0.423346303501946,0.395800933125972,0.429906542056075,0.38785046728972,0.411214953271028,0.41556420233463,0.435358255451713,0.4
"11",0.386292834890966,0.417898832684825,0.41011673151751,0.411673151750973,0.401709401709402,0.403891050583658,0.404984423676012,0.427682737169518,0.428348909657321,0.42601246105919,0.424124513618677,0.415241057542768,0.423346303501946,0.394245723172628,0.428348909657321,0.388629283489097,0.410436137071651,0.41556420233463,0.430685358255452,0.400778210116732
